# 41556,0.30586246,0.35192886,0.7659334,0.84421384
04910	0.32298815	0.7937001	Albion, ME
04911	0.3184004	0.7974956	Anson, ME
04912	0.32067388	0.8001752	Athens, ME
04915	0.33075598	0.793648	Belfast, ME
04917	0.32092574	0.79220986	Belgrade, ME
04918	0.32220665	0.7913623	Belgrade Lakes, ME
04920	0.3148147	0.8103702	Bingham, ME
04921	0.32829055	0.796116	Brooks, ME
04922	0.3253933	0.79706335	Burnham, ME
04923	0.32295102	0.802886	Cambridge, ME
04924	0.32261884	0.7974744	Canaan, ME
04925	0.3148147	0.8103702	Caratunk, ME
04926	0.32487172	0.7917043	China, ME
04927	0.32407165	0.79565966	Clinton, ME
04928	0.32588273	0.8020593	Corinna, ME
04929	0.32565406	0.79866993	Detroit, ME
04930	0.32607946	0.8024869	Dexter, ME
04932	0.32843092	0.79802394	Dixmont, ME
04933	0.3299107	0.81371534	East Newport, ME
04935	0.32220665	0.7913623	East Vassalboro, ME
04936	0.31164324	0.8001976	Eustis, ME
04937	0.32195407	0.79551387	Fairfield, ME
04938	0.31657907	0.79407346	Farmington, ME
04939	0.32638836	0.80349326	Garland, ME
04940	0.31735513	0.7937863	Farmington Falls, ME
04941	0.32677907	0.7940252	Freedom, ME
04942	0.32195735	0.801456	Harmony, ME
04943	0.323323	0.8004533	Hartland, ME
04944	0.32221866	0.7962887	Hinckley, ME
04945	0.3235256	0.80027986	Jackman, ME
04947	0.31164324	0.8001976	Kingfield, ME
04949	0.32954118	0.7926918	Liberty, ME
04950	0.31979117	0.79744804	Madison, ME
04951	0.32909003	0.79451346	Monroe, ME
04952	0.3295725	0.79318035	Morrill, ME
04953	0.32582316	0.80057263	Newport, ME
04954	0.3148147	0.8103702	New Portland, ME
04955	0.318219	0.79368436	New Sharon, ME
04956	0.31451312	0.79898417	New Vineyard, ME
04957	0.3200103	0.79607546	Norridgewock, ME
04958	0.31804064	0.7972361	North Anson, ME
04961	0.3148147	0.8103702	North New Portland, ME
04962	0.32344744	0.79290164	North Vassalboro, ME
04963	0.3206338	0.79351866	Oakland, ME
04964	0.31164324	0.8001976	Oquossoc, ME
04965	0.32289973	0.7986274	Palmyra, ME
04966	0.31164324	0.8001976	Phillips, ME
04967	0.3248838	0.7984376	Pittsfield, ME
04969	0.3264935	0.79911196	Plymouth, ME
04970	0.3086923	0.7979845	Rangeley, ME
