# 41556,0.30586246,0.35192886,0.7659334,0.84421384,School
04858	0.33106393	0.78846025	South Thomaston	1
04859	0.3317758	0.78660727	Spruce Head	0
04860	0.3308398	0.78562224	Tenants Harbor	0
04861	0.3321798	0.7886565	Thomaston	3
04862	0.32945597	0.790115	Union	2
04863	0.33469966	0.78897357	Vinalhaven	1
04864	0.33054158	0.78778255	Warren	1
04865	0.3308276	0.7897991	West Rockport	0
04901	0.32313794	0.7941786	Waterville	12
04903	0.32202408	0.793769	Waterville	12
04910	0.32298815	0.7937001	Albion	1
04911	0.3184004	0.7974956	Anson	3
04912	0.32067388	0.8001752	Athens	1
04915	0.33075598	0.793648	Belfast	6
04917	0.32092574	0.79220986	Belgrade	2
04918	0.32220665	0.7913623	Belgrade Lakes	0
04920	0.3148147	0.8103702	Bingham	1
04921	0.32829055	0.796116	Brooks	1
04922	0.3253933	0.79706335	Burnham	0
04923	0.32295102	0.802886	Cambridge	0
04924	0.32261884	0.7974744	Canaan	1
04925	0.3148147	0.8103702	Caratunk	0
04926	0.32487172	0.7917043	China	3
04927	0.32407165	0.79565966	Clinton	1
04928	0.32588273	0.8020593	Corinna	1
04929	0.32565406	0.79866993	Detroit	0
04930	0.32607946	0.8024869	Dexter	3
04932	0.32843092	0.79802394	Dixmont	0
04933	0.3299107	0.81371534	East Newport	0
04935	0.32220665	0.7913623	East Vassalboro	0
04936	0.31164324	0.8001976	Eustis	1
04937	0.32195407	0.79551387	Fairfield	6
04938	0.31657907	0.79407346	Farmington	5
04939	0.32638836	0.80349326	Garland	0
04940	0.31735513	0.7937863	Farmington Falls	0
04941	0.32677907	0.7940252	Freedom	0
04942	0.32195735	0.801456	Harmony	1
04943	0.323323	0.8004533	Hartland	2
04944	0.32221866	0.7962887	Hinckley	0
04945	0.3235256	0.80027986	Jackman	1
04947	0.31164324	0.8001976	Kingfield	2
04949	0.32954118	0.7926918	Liberty	1
04950	0.31979117	0.79744804	Madison	3
04951	0.32909003	0.79451346	Monroe	1
04952	0.3295725	0.79318035	Morrill	2
04953	0.32582316	0.80057263	Newport	3
04954	0.3148147	0.8103702	New Portland	0
04955	0.318219	0.79368436	New Sharon	1
04956	0.31451312	0.79898417	New Vineyard	0
04957	0.3200103	0.79607546	Norridgewock	1
04958	0.31804064	0.7972361	North Anson	0
04961	0.3148147	0.8103702	North New Portland	0
04962	0.32344744	0.79290164	North Vassalboro	0
04963	0.3206338	0.79351866	Oakland	4
04964	0.31164324	0.8001976	Oquossoc	0
04965	0.32289973	0.7986274	Palmyra	0
04966	0.31164324	0.8001976	Phillips	1
04967	0.3248838	0.7984376	Pittsfield	5
04969	0.3264935	0.79911196	Plymouth	0
04970	0.3086923	0.7979845	Rangeley	1
04971	0.3238767	0.80125666	Saint Albans	1
04972	0.32909003	0.79451346	Sandy Point	0
04973	0.32888985	0.7922417	Searsmont	1
04974	0.33161917	0.7954459	Searsport	3
04975	0.3231703	0.79546475	Shawmut	0
04976	0.322391	0.7978755	Skowhegan	8
04978	0.3209921	0.7947836	Smithfield	0
04979	0.31875572	0.7997899	Solon	1
04981	0.33205375	0.79578686	Stockton Springs	1
04982	0.31164324	0.8001976	Stratton	0
04983	0.3151187	0.7966411	Strong	2
04984	0.31567967	0.7941818	Temple	0
04985	0.3148147	0.8103702	West Forks	0
04986	0.32851267	0.7949718	Thorndike	3
04987	0.32909003	0.79451346	Troy	1
04988	0.32601961	0.7958565	Unity	1
04989	0.32352838	0.79198694	Vassalboro	1
04992	0.31623647	0.79420495	West Farmington	0
